region,year,gy,gg,gdp,gdpsq,sc
30,2005,-1.0216442443770335,0.30680564153269324,-0.7262497175857971,-0.3311585337563887,0.12181857788168352
31,2005,-1.1150727081820309,-0.396832365280368,-0.6394047696519971,-0.32167643959806513,0.2518837095672027
32,2005,-0.6790732104253765,-0.22699785875605158,-0.2651405272985537,-0.2511130851391655,1.1150432198438318
33,2005,-1.3642152783286905,0.38157862711122237,-0.7343634106639864,-0.3319118272704885,-1.3443701793005358
34,2005,-1.2396439932553607,-1.8761835226855437,-0.8118836034250421,-0.33796654712766044,0.7484960305482768
35,2005,-0.4299306402787176,-0.3422201704889158,-0.5164483656034483,-0.3038121054050064,2.191036581969493
36,2005,-1.1462155294503633,-0.9745363467180068,-0.674878503119361,-0.32586322405050405,0.27553191532820615
37,2005,-0.7725016742303739,0.7015886191207595,-0.5077063488852047,-0.3023438430131942,0.7484960305482768
38,2005,-0.9593586018403686,-0.48082159870965524,-0.7381601396752051,-0.3322565418745584,1.008626293919316
39,2005,-0.7725016742303739,2.638178398562814,-0.7025482408000807,-0.32882826410554944,-0.38661784597989257
40,2005,-0.5545019253520475,0.18726605094382842,-0.756970373046048,-0.3338911882560066,0.13364268076218502
41,2005,-1.1150727081820309,1.0126127335837862,-0.657005820729751,-0.3238079395606608,-0.3629696402188891
42,2005,-1.7379291335486793,0.3365347940063901,-0.4265943254727386,-0.28746642944840844,0.3228283268502135
43,2005,-0.9593586018403686,-0.16710990898119696,-0.4296396038478713,-0.2880659016857823,-0.5876275949484225
44,2005,-0.6790732104253765,0.985061893557781,-0.2584709916967199,-0.2494183845357775,1.800841186912934
45,2005,1.0337819593329063,1.5644243845106458,0.11436695129429642,-0.13033127448099158,2.167388376208489
46,2005,-1.2707868145236931,-0.5348853151641554,-0.5078294758812363,-0.30236470539573196,-0.16195989125035914
47,2005,-1.0216442443770335,-0.44476857597026737,-0.2638585026986522,-0.2507885167942345,0.22823550380619925
48,2005,-1.1773583507186958,-0.5144248271570877,-0.5895237677978366,-0.3150565293910363,-0.33932143445788565
49,2005,-0.9282157805720361,-0.05368187030856044,-0.5522496544762855,-0.30955065691098294,0.5238380758187434
50,2005,-0.8659301380353712,-0.15427981792628903,-0.5842565640897366,-0.31430750773593913,0.6184308988627573
51,2005,-0.9593586018403686,0.27626050604350827,-0.4879397665184675,-0.29892697483619174,0.31100422396971156
52,2005,-0.6790732104253765,-0.5419049806378944,-0.5248792751790472,-0.30520319937590107,-0.17378399413086068
53,2005,-1.1773583507186958,-1.4870641697395048,-0.6984314755892531,-0.3284038055472657,-0.20925630277236607
54,2005,-1.333072457060358,0.6036888785123828,-0.7549035313340365,-0.33371753115131614,-0.45756246326290334
55,2005,-0.647930389157044,-0.02352003260056113,-0.4377330890602996,-0.28964361404444766,2.3211017136550125
56,2005,-0.9282157805720361,-0.6636410363990358,-0.7379425526555005,-0.33223692062360594,0.3464765326112169
57,2005,-1.2707868145236931,0.5787293557268465,-0.7153750661042276,-0.3301133704329578,-0.055542965325843
58,2005,-1.1150727081820309,0.33044342939640803,-0.6679533145181331,-0.32507990316215435,-0.422090154621398
59,2005,-1.1150727081820309,0.6055619038116373,-0.41460589162248623,-0.2850754532344571,-0.02007065668433803
60,2005,-1.2396439932553607,0.1779476240096561,-0.6914940682784955,-0.3276753275237757,0.10999447500118158
61,2005,-0.46107346154705003,2.177266464499751,0.08223973438701293,-0.14247670699359752,1.375173483214871
62,2005,-0.8659301380353712,0.5872813652943384,-0.4892246108205683,-0.29915316071076203,0.8076165449507857
63,2005,-1.3642152783286905,-0.5362014654680038,-0.700750210697726,-0.3286435959301448,0.5593103844602484
64,2005,-1.1462155294503633,0.06190142316948016,-0.7388777538849007,-0.33232113836658556,-0.5521552863069176
65,2005,-0.8347873167670388,0.7547402230639568,-0.6802523855606639,-0.32645969941032515,0.4174211498942277
66,2005,-1.0839298869136984,-0.4521013544956755,-0.2699081737670292,-0.2523151397265971,1.1150432198438318
67,2005,-1.4887865634020196,-1.3797428123176387,-0.6636222519401668,-0.32458161876045194,-0.4339142575018999
68,2005,-0.27421653393705536,0.9015417237261711,2.163697372747917,1.378489786317637,0.13364268076218502
69,2005,-1.2707868145236931,3.256314789003794,-0.7189946238272633,-0.33046576557533425,-0.28020092005537683
70,2005,-0.8659301380353712,1.332080653367365,-0.5340456570782699,-0.3066878861877176,0.6420791046237612
71,2005,-1.0216442443770335,-0.9105582634453958,-0.5332218340857379,-0.3065556336390026,0.050873960598672746
72,2005,-0.6790732104253765,-0.6828272331441279,-0.8190484667132015,-0.3384217393049086,-0.31567322869688225
73,2005,-0.8659301380353712,1.2095764715232376,-0.2838948365757792,-0.2557964191439922,1.0795709112023268
74,2005,0.69121092538125,3.0192043374482638,-0.9181111842761219,-0.3429043189270771,-2.254826101099172
75,2005,-1.6133578484753495,-0.48625619657048436,0.7951492709632771,0.21055697229219447,-0.2683768171748749
76,2005,-1.5510722059386846,0.7599839044205833,-0.3336785587040675,-0.2676412288319138,0.03904985771817081
77,2005,0.03721167874626919,0.18868399043445389,-0.7098954448304549,-0.32957130139460894,1.4342939976173799
78,2005,-0.523359104083715,1.8178298886308557,-0.3926798873215307,-0.28057455411149257,1.2687565572903545
1,2006,-0.46107346154705003,0.19001918274723079,-0.4152431443195047,-0.28520379193298107,-0.12648758260885376
2,2006,0.348639891429593,-0.8721190962873134,-0.5537586651032224,-0.3097828454185597,1.9663786272399595
3,2006,0.22406860635626322,0.40823117847739837,-0.7850842138231413,-0.33610730571869785,-1.0605917101684932
4,2006,-1.0216442443770335,0.6873056457026093,-0.764013989139642,-0.3344719530587842,-1.545379928269066
5,2006,0.13064014255126655,-1.1688899706418447,-0.794222398700372,-0.3367690534844247,-0.2565527142943734
6,2006,-0.8036444954987063,0.5306195575015192,-0.4097278068178755,-0.2840884074348068,1.0795709112023268
7,2006,-0.647930389157044,-0.4526452304612273,0.07639120207551191,-0.14464947420825336,1.5170627177808917
8,2006,-0.7413588529620414,-0.7289659467283822,-0.7114368820326825,-0.3297248320653734,0.26370781244770464
9,2006,-1.395358099597023,-1.4349871339576246,-0.6837248488189748,-0.32683983976977765,-0.7531650352754475
10,2006,-0.24307371266872288,-0.4239029644589118,-0.7122987710049037,-0.32981032170014846,0.3228283268502135
11,2006,-0.9593586018403686,-1.0917676042259048,-0.24321170329539907,-0.2454834781139184,-0.3629696402188891
12,2006,1.6877812059678878,0.18159288279620653,-0.7648293530255765,-0.33453807919694073,4.756866907038376
13,2006,-0.5545019253520475,0.13642567941944017,-0.49771285434088414,-0.30063316715333865,0.9968021910388142
14,2006,-0.7413588529620414,-1.5397380287223763,-0.6562914961726211,-0.32372351025864077,-0.15013578836985722
15,2006,0.44206835523459037,-0.12705262446167956,0.0175637550936658,-0.1658494729828358,1.375173483214871
16,2006,-0.9593586018403686,1.7499855150353476,-0.6717777706009774,-0.32551453527261265,0.16911498940369044
17,2006,1.220638886942901,0.1716962211653492,-0.7295656873720529,-0.3314691337303134,0.7721442363092808
18,2006,-0.7413588529620414,0.8098034892513963,-0.5571474771962905,-0.31030141889129315,-0.221080405652868
19,2006,-0.46107346154705003,2.0357331399584533,-0.5262040652623032,-0.305419564577385,1.2687565572903545
20,2006,-0.8347873167670388,2.8394571085762284,-0.49203491401243454,-0.299645910028624,0.9495057795168073
21,2006,-1.052787065645366,-0.18514662257544498,-0.6892392464198711,-0.3274349879044074,-0.17378399413086068
22,2006,-0.8347873167670388,1.072736809521907,-0.7614128138608829,-0.33425946792535655,-0.8477578583194617
23,2006,-0.6790732104253765,-1.137407522778998,-0.33274288752430065,-0.26742647467027214,1.4697663062588848
24,2006,-0.3365021764737202,0.76127593516836,-0.5320784448439636,-0.3063716923822016,1.8126652897934359
25,2006,-0.4299306402787176,0.7611553667507507,-0.4778565114541392,-0.2971321769973262,1.4342939976173799
26,2006,-0.647930389157044,0.7180003991009313,-0.2036771287108251,-0.23491591201632692,1.446118100497881
27,2006,-0.08735960632706062,-0.33778952473193746,-0.6008246642618514,-0.31663134898198625,0.10999447500118158
28,2006,-1.052787065645366,0.45610494211652797,-0.4445125930479022,-0.2909478314244011,-0.8122855496779564
29,2006,-1.0839298869136984,-0.9171238498758909,-0.7077957065927861,-0.32936084690722134,-0.4457383603824014
30,2006,-0.9593586018403686,-0.02589941214859404,-0.6420167537891865,-0.32199949049341925,0.08634626924017813
31,2006,-0.990501423108701,-0.46508385553650733,-0.5503830116204171,-0.30926235583733086,0.26370781244770464
32,2006,-0.5856447466203799,-1.206691127139177,-0.22871702414042705,-0.2416715209352034,0.9968021910388142
33,2006,-1.4265009208653547,1.1887960466319851,-0.6687667986026017,-0.3251727734697752,-1.2143050476150163
34,2006,-1.1462155294503633,-1.032099297496072,-0.7637964021199373,-0.33445426803803885,0.5120139729382415
35,2006,-0.3053593552053878,1.2119023944468965,-0.3730693284764824,-0.27640878107441097,2.0727955531644753
36,2006,-1.0839298869136984,-1.3533338585184829,-0.603797570280538,-0.31703833106701673,0.09817037212067965
37,2006,-0.6167875678887124,1.0734027593186921,-0.42485550911656716,-0.2871227065998023,0.6539032075042631
38,2006,-0.8036444954987063,-0.5940408295714233,-0.6759777170266812,-0.3259860401963227,1.020450396799818
39,2006,-0.647930389157044,0.4515791618256224,-0.6324198973542198,-0.32080101270065153,-0.3629696402188891
40,2006,-0.46107346154705003,0.6156271274680608,-0.662911686985969,-0.3244992524612378,0.12181857788168352
41,2006,-0.990501423108701,-1.0370317691744626,-0.5820294693027376,-0.3139879318075141,-0.38661784597989257
42,2006,-1.7690719548170117,-1.046104045899365,-0.261651615777414,-0.2502284773005207,0.5238380758187434
43,2006,-0.9282157805720361,-1.491037707423862,-0.29419567865981217,-0.2583172429522741,-0.6349240064704299
44,2006,-0.8036444954987063,3.789402629353555,-0.13055661128124968,-0.21395322833033587,1.8244893926739378
45,2006,0.628925282844585,-0.8200413240228851,0.3868093974829051,-0.013056562276003056,2.2028606848499948
46,2006,-1.3019296357920256,-1.5951444824030996,-0.35578267419393894,-0.2726268960904972,-0.32749733157738375
47,2006,-0.990501423108701,0.22211002313148862,-0.10655765591351796,-0.20667193209324708,0.27553191532820615
48,2006,-1.1462155294503633,-1.145109122698362,-0.4799877363663656,-0.29751444706898234,-0.28020092005537683
49,2006,-0.7725016742303739,-0.12121772894854847,-0.46784562874625696,-0.2953156425999204,0.44106935565523114
50,2006,-0.9282157805720361,0.440126144862892,-0.47521022094019283,-0.2966553457323618,0.39377294413322383
51,2006,-0.9282157805720361,1.4962736056351382,-0.38622511903720236,-0.2792180138433599,0.3819488412527223
52,2006,-0.4922162828153825,-0.004001518610595802,-0.3161169834571024,-0.2635602686372544,-0.19743219989186456
53,2006,-0.990501423108701,-0.4741946086968586,-0.6271818305688449,-0.3201334978298963,-0.5521552863069176
54,2006,-1.2707868145236931,-0.09186376504052175,-0.7052955706428314,-0.3291082818427057,-1.131536327451504
55,2006,-0.5856447466203799,-1.1080761636399687,-0.3333533530504269,-0.26756662217379884,2.191036581969493
56,2006,-0.8970729593037037,-0.7334928226809393,-0.6615464811711912,-0.3243405147028479,0.334652429730715
57,2006,-1.1462155294503633,0.7491580131979331,-0.630469133382742,-0.32055352001634924,-0.2565527142943734
58,2006,-1.1462155294503633,-1.6015031213836173,-0.5817404498273199,-0.3139463339439219,-0.46938656614340485
59,2006,-1.0216442443770335,0.5814044069038137,-0.28930020569163983,-0.25712377593944513,-0.1383116854893557
60,2006,-1.2085011719870282,0.15586898376176214,-0.6281898741050578,-0.32026269203229085,-0.02007065668433803
61,2006,-0.5545019253520475,-0.33756519242940036,0.5090044819376709,0.04784205399393533,1.5525350264223976
62,2006,-0.7413588529620414,0.4839965998211762,-0.2925438031214493,-0.2579154544196819,0.7130237219067719
63,2006,-1.333072457060358,-1.523829963260446,-0.6364619404567685,-0.321309656480043,0.3819488412527223
64,2006,-1.3019296357920256,0.5421101049098885,-0.6691263106329992,-0.32521374409969456,-0.6467481093509314
65,2006,-0.7725016742303739,-1.5055063194103886,-0.5746587677540367,-0.3129181019797715,0.4174211498942277
66,2006,-0.9282157805720361,0.6556799144932544,-0.13330112142180137,-0.21477328281896604,0.8430888535922915
67,2006,-1.4887865634020196,-0.8785148529333522,-0.5842532744371709,-0.31430703694774803,-0.221080405652868
68,2006,-0.24307371266872288,2.0048749389281864,2.6330269348465523,1.9274646139709135,0.0035775490766658427
69,2006,-1.2707868145236931,1.2828026449591743,-0.6406548376269744,-0.3218313413289157,-0.12648758260885376
70,2006,-0.7413588529620414,1.9299459028803385,-0.4011310047628905,-0.2823289699517131,0.5593103844602484
71,2006,-0.9282157805720361,-0.997863049059452,-0.44875248525476136,-0.29175544665999775,0.027225754837669293
72,2006,-0.6167875678887124,0.7564767490421338,-0.774235409611731,-0.3352843660563116,-0.221080405652868
73,2006,-0.8036444954987063,0.7880961979054134,-0.0364499902837845,-0.18426581322135113,0.8903852651142984
74,2006,1.282924529479566,3.107942387068025,-0.8970231014786946,-0.3422330672388058,-1.4507871052250516
75,2006,-1.644500669743682,0.6860364708694343,1.2457184144299223,0.5238964266733477,-0.32749733157738375
76,2006,-1.5510722059386846,1.8042090477179287,-0.18029991767801629,-0.22841409790462686,-0.06736706820634493
77,2006,0.09949732128293409,-0.7853149497432221,-0.6190765965972533,-0.3190819923106709,1.3042288659318604
78,2006,-0.4922162828153825,-0.6777810699254532,-0.20971693082150492,-0.23656516236736394,1.067746808321825
1,2007,0.1617829638195983,1.604697529484241,-0.31606340911531766,-0.263547656617922,-0.3629696402188891
2,2007,0.8157822104545798,0.32647506693236,-0.47673896948252414,-0.2969311027382883,1.6944242609884184
3,2007,0.7223537466495824,0.09276757723253674,-0.7330564786946586,-0.331792019721511,-1.2970737677785287
4,2007,-0.11850242759539308,-0.9348865628678384,-0.7321203375645251,-0.3317058415083149,-1.7463896772375958
5,2007,0.5043539977712553,-0.06177836862793584,-0.7231283072512862,-0.33086269973006455,-0.4339142575018999
6,2007,-0.523359104083715,-0.9186064833201072,-0.2577186011599008,-0.24922624429152831,1.055922705441323
7,2007,-0.3053593552053878,0.242048098915619,0.20578028674116208,-0.09382969306932516,1.3397011745733653
8,2007,-0.3365021764737202,-0.5365957911785342,-0.6338659346320413,-0.320983625586288,0.334652429730715
9,2007,-1.2396439932553607,-2.17290046131066,-0.5764403495935627,-0.3131784055698845,-0.788637343916953
10,2007,0.4109255339662579,-0.05233666787939412,-0.6506083863901397,-0.32304554047613604,0.13364268076218502
11,2007,-0.6167875678887124,-0.43824490864084886,-0.054638479319704385,-0.1902412937159953,-0.5048588747849102
12,2007,3.4629220182628355,-0.15045246867494746,-0.6994700658992907,-0.32851143945227446,3.964652014044758
13,2007,-0.025073963790395715,-0.5817240264915743,-0.37076187217680623,-0.27590991596940606,0.7721442363092808
14,2007,-0.24307371266872288,-1.9954020862977537,-0.5417110175067869,-0.3079072472917164,-0.41026605174089603
15,2007,1.0337819593329063,1.672232541998974,0.19091716649882837,-0.09996038108904211,1.2924047630513584
16,2007,-0.4299306402787176,1.0980548003791089,-0.5735210179166608,-0.3127512958702537,0.027225754837669293
17,2007,2.3729232738712005,-0.7004728100758719,-0.6493066238748437,-0.3228886811829701,0.7011996190262699
18,2007,-0.3987878190103851,0.8770888423124796,-0.4093180100982589,-0.28400511505750076,-0.32749733157738375
19,2007,0.19292578508793076,1.1262731239068575,-0.4363269975636334,-0.289371134292805,0.9968021910388142
20,2007,-0.523359104083715,-1.0112226944731686,-0.38614193782232603,-0.2792004388084585,0.7721442363092808
21,2007,-0.6167875678887124,0.3801438221417461,-0.6207256524334168,-0.3192977593028378,-0.31567322869688225
22,2007,-0.08735960632706062,0.41893844032894534,-0.7218326540907551,-0.3307389183235284,-0.8595819611999633
23,2007,-0.4299306402787176,1.1308155646925457,-0.19926147506688266,-0.23370221232266972,1.6116555408249065
24,2007,0.03721167874626919,-0.14479299897615036,-0.37733976745716624,-0.27732720288444135,1.9663786272399595
25,2007,-0.11850242759539308,-1.181674684655257,-0.3802403011194069,-0.2779474265352471,1.398821688975874
26,2007,-0.24307371266872288,0.6707315877943996,0.0005158355973209976,-0.1717705255437061,1.3278770716928634
27,2007,0.2863542488929281,1.612951918943089,-0.5300999538008604,-0.3060523422441171,-0.031894759564839545
28,2007,-0.7413588529620414,1.01034787658591,-0.26586707056521347,-0.2512967719243288,-0.9896470928854829
29,2007,-0.6790732104253765,-0.5965324081088061,-0.6310481122343103,-0.32062711152736334,-0.4339142575018999
30,2007,-0.6790732104253765,0.2479944946474413,-0.5315892265124029,-0.30629285256683475,0.03904985771817081
31,2007,-0.647930389157044,-0.05965615380294545,-0.4064386242025122,-0.2834182416005429,0.027225754837669293
32,2007,-0.3365021764737202,-1.0192871099799896,-0.06483217272016793,-0.1935404464220744,0.9258575737558034
33,2007,-1.2085011719870282,-1.5425623279389369,-0.5543019277269343,-0.30986624430072685,-1.4034906937030447
34,2007,-0.7725016742303739,-1.3111468892865863,-0.6764128910660907,-0.3260345476657063,0.35830063549171887
35,2007,0.2863542488929281,0.004364184843125681,-0.23126509502776807,-0.24234687707976374,2.084619656044977
36,2007,-0.7413588529620414,-1.173028804132295,-0.48408758336399793,-0.29824542531349435,0.06269806347917468
37,2007,-0.27421653393705536,-0.5150300811123276,-0.2608052351672884,-0.25001324740393416,0.7130237219067719
38,2007,-0.3987878190103851,0.5817469026978407,-0.5999110807493115,-0.3165056710407839,0.8076165449507857
39,2007,-0.36764499774205267,0.4157052491766819,-0.5503651535064888,-0.30925959187833035,-0.5166829776654122
40,2007,0.03721167874626919,-0.8407434317009468,-0.5948356167907571,-0.31580222904457744,-0.031894759564839545
41,2007,-0.523359104083715,1.8697091366173788,-0.47676528670305,-0.29693584281866303,-0.45756246326290334
42,2007,-1.6133578484753495,0.6292223166171866,-0.1416460300803248,-0.21725080016998036,0.2873560182087081
43,2007,-0.6790732104253765,-0.9790147107884225,-0.17042250087422928,-0.22561040173967845,-0.575803492067921
44,2007,-0.710216031693709,0.9721773492630652,0.003059676931363264,-0.17089335281093596,1.729896569629924
45,2007,0.7846393891862473,1.2365317562343978,0.8652188706133215,0.25469718997133883,2.261981199252504
46,2007,-1.1773583507186958,-0.8735138071603632,-0.11388418212776472,-0.20891582577065929,-0.41026605174089603
47,2007,-0.8036444954987063,-0.04631458122536427,0.09853432344580552,-0.13636106858657135,0.19276319516469387
48,2007,-0.8659301380353712,-1.1790587997563091,-0.3407170053436297,-0.2692470260105035,-0.32749733157738375
49,2007,-0.3987878190103851,-0.3537571926947446,-0.3781396229810051,-0.2774985258520286,0.45289345853573265
50,2007,-0.5856447466203799,-0.27751949633472256,-0.35058032363642055,-0.2714686182940271,0.13364268076218502
51,2007,-0.46107346154705003,1.406208013665411,-0.303913312338978,-0.26066186583825773,0.21641140092569733
52,2007,0.006068857477936736,0.3600055860003847,-0.15468950250344338,-0.22107526175447895,-0.17378399413086068
53,2007,-0.7413588529620414,-1.3215763639621059,-0.5517754745564538,-0.3094775339396182,-0.5048588747849102
54,2007,-0.8659301380353712,-1.363956071809727,-0.6026654598475605,-0.3168837071240716,-1.2379532533760198
55,2007,-0.18078807013205797,-1.0567590330267058,-0.16308093624825354,-0.22350474971868253,1.8954340099569487
56,2007,-0.5545019253520475,-1.5826488777301715,-0.589044418423973,-0.3149887585767008,0.39377294413322383
57,2007,-0.8970729593037037,1.5454693651648763,-0.5084648487767887,-0.3024722787219257,-0.17378399413086068
58,2007,-0.7725016742303739,-0.19489657094532145,-0.5160808644168197,-0.303750911518294,-0.5994516978289245
59,2007,-0.8036444954987063,0.7405634268974491,-0.14694754016518166,-0.21881231335132756,-0.31567322869688225
60,2007,-0.7725016742303739,0.8146826439156786,-0.5368178942904471,-0.30713121206799004,-0.04371886244534148
61,2007,-0.3053593552053878,0.05642906277436091,1.6306129340743383,0.8469036190646053,1.4579422033783829
62,2007,-0.4299306402787176,0.5908508734901696,-0.1082537067863349,-0.20719302468113812,0.6302550017432592
63,2007,-1.0839298869136984,-0.21877549728793322,-0.5562620907057427,-0.3101663139412794,0.3701247383722204
64,2007,-1.0216442443770335,-0.03139626233664149,-0.5557916703888434,-0.31009442071044696,-0.8359337554389599
65,2007,-0.4922162828153825,0.07941244523959753,-0.47360205078591755,-0.2963643944176914,0.334652429730715
66,2007,-0.5856447466203799,0.6611191363665104,-0.016347863355342884,-0.17752917795144793,0.2400596066867012
67,2007,-1.333072457060358,1.8715781010082453,-0.48674139308380876,-0.2987154992951384,-0.2683768171748749
68,2007,0.13064014255126655,1.698439194925915,2.906674803725318,2.2825399482818223,-0.15013578836985722
69,2007,-1.052787065645366,0.8402587196091603,-0.5565290225139333,-0.31020707462958047,-0.221080405652868
70,2007,-0.36764499774205267,0.7099713050143793,-0.22558104534455356,-0.240837274509519,0.47654166429673656
71,2007,-0.7413588529620414,-1.584577911872099,-0.32361786125733283,-0.2653163101963113,0.050873960598672746
72,2007,0.006068857477936736,-0.13826322654575518,-0.6881593004775787,-0.32731925757053737,-0.3984419488603945
73,2007,-0.4922162828153825,-0.04184451616842783,0.214277459318442,-0.09029064866113871,0.9140334708753014
74,2007,1.9992094186512124,3.1229173215800623,-0.805766729454251,-0.3375639534600521,-1.6754450599545854
75,2007,-1.4887865634020196,-0.9302653867904924,1.8250445593192313,1.0294572025637228,-0.3984419488603945
76,2007,-1.3642152783286905,1.7430512671934422,0.1062640670745374,-0.13342800497482932,-0.221080405652868
77,2007,0.44206835523459037,0.8458232772136275,-0.5322358782167521,-0.30639704598426426,1.6116555408249065
78,2007,-0.3365021764737202,-1.1695457277964305,-0.057279600379618864,-0.19109951600507694,1.1150432198438318
1,2008,0.4109255339662579,-0.34591212559523205,-0.13924552360807507,-0.2165405702715184,-0.45756246326290334
2,2008,1.1272104231379036,-0.3581772233131985,-0.39312821997120306,-0.280668243514396,1.6234796437054075
3,2008,1.0960676018695712,1.216008706614212,-0.6380268751773228,-0.3215050751254995,-1.4507871052250516
4,2008,0.13064014255126655,-0.40269542428677757,-0.6817440080240389,-0.32662350001786333,-1.7463896772375958
5,2008,0.8157822104545798,-0.5547416055172019,-0.6642646740912171,-0.3246559365919028,-0.4457383603824014
6,2008,-0.24307371266872288,0.19615565470735102,-0.17544533039173218,-0.22704032385679235,1.020450396799818
7,2008,-0.11850242759539308,-0.09678385151390423,0.47677904540378185,0.03128283914103169,1.351525277453867
8,2008,-0.14964524886372552,-1.493486374390456,-0.5605856340778448,-0.31082350390594177,0.2400596066867012
9,2008,-0.990501423108701,0.6315812696059122,-0.4789792228797861,-0.2973337485261127,-0.776813241036451
10,2008,0.5977824615762526,0.30125616096545954,-0.6189318518843612,-0.3190630088317772,0.27553191532820615
11,2008,-0.3053593552053878,-0.9810293079967723,0.15428453542759463,-0.1147458363471204,-0.6467481093509314
12,2008,3.8054930522144916,-1.19402167400271,-0.6316957038393927,-0.3207092874121908,4.059244837088772
13,2008,0.22406860635626322,-1.035584547818551,-0.25352805374152754,-0.2481525268240806,0.50018987005774
14,2008,-0.21193089140039043,-1.7824725839065996,-0.4221011300183182,-0.28657610118386806,-0.38661784597989257
15,2008,1.0026391380645738,-0.6364872619285591,0.5175265618843772,0.05228093154776363,1.2805806601708565
16,2008,-0.025073963790395715,-0.06347160385570742,-0.5018084717852177,-0.30133840766649295,-0.055542965325843
17,2008,3.026922520506181,-1.2052240753178298,-0.5690414510228698,-0.3120902137255119,0.5947826931017542
18,2008,-0.08735960632706062,1.5182995105769348,-0.2711375639258791,-0.2526238339369145,-0.46938656614340485
19,2008,0.5666396403079202,-0.6923036085408263,-0.3608036239099756,-0.27373595211684904,0.8430888535922915
20,2008,-0.46107346154705003,-0.5151188976393903,-0.2461686310016235,-0.24625224018549477,0.7130237219067719
21,2008,-0.3365021764737202,0.47650308209513437,-0.5324313775692296,-0.3064285179860122,-0.2683768171748749
22,2008,0.06835450001460164,-0.3049969017064153,-0.6415825196505104,-0.3219459470416541,-0.9541747842439775
23,2008,-0.21193089140039043,-0.8054769908089713,-0.06507372720856577,-0.193618190878176,1.4342939976173799
24,2008,0.44206835523459037,0.0706603802202555,-0.36853994684383906,-0.2754278104446355,1.5643591293028987
25,2008,0.06835450001460164,-1.4629424395172979,-0.26537597243218664,-0.2511726309625195,1.2805806601708565
26,2008,-0.14964524886372552,-0.20300060840535578,0.08785376146561395,-0.14037998545536304,1.1268673227243338
27,2008,0.5354968190395878,1.7052479454345155,-0.3120824595604181,-0.262607731014238,-0.15013578836985722
28,2008,-0.4922162828153825,1.182639296548169,-0.019974940284243178,-0.17875496963405726,-1.0605917101684932
29,2008,-0.3987878190103851,-0.9067891876379831,-0.5447342082146925,-0.30838259794168327,-0.5048588747849102
30,2008,-0.46107346154705003,0.5207756068034456,-0.4363805719054181,-0.28938152867853234,-0.11466347972835184
31,2008,-0.4299306402787176,0.9038543207478582,-0.2528193685887961,-0.2479703473916451,0.06269806347917468
32,2008,-0.18078807013205797,-0.49263538038334825,0.13886640380238574,-0.12083070458577523,0.7603201334287788
33,2008,-0.8970729593037037,0.2618778850264083,-0.423930176844864,-0.28693936605247167,-1.2261291504955183
34,2008,-0.5856447466203799,0.5945648940006778,-0.6207576090583412,-0.31930193135049567,0.20458729804519582
35,2008,0.7534965679179149,-0.3492216569709123,-0.1588913287306134,-0.22229480408166516,1.8954340099569487
36,2008,-0.5856447466203799,0.7555666925944875,-0.30485227317131053,-0.26088669168610346,-0.09101527396734838
37,2008,0.06835450001460164,-1.0627927511100297,-0.025905243959520874,-0.18074939611093857,0.5356621786992454
38,2008,-0.08735960632706062,-1.238601907923108,-0.48250103092658314,-0.2979632387103948,0.6302550017432592
39,2008,-0.08735960632706062,-1.4932727172777311,-0.44047054994535334,-0.2901721414636831,-0.575803492067921
40,2008,0.44206835523459037,-0.4136062032872367,-0.4631884206139167,-0.2944588081680939,-0.12648758260885376
41,2008,-0.24307371266872288,-0.09053165257913869,-0.3126210226804647,-0.2627352079890283,-0.575803492067921
42,2008,-1.4887865634020196,-1.1346452175995263,0.06209202227301758,-0.1499121311922333,0.3228283268502135
43,2008,-0.46107346154705003,-1.1501092633973937,0.029781994673152706,-0.16154431814467884,-0.8950542698414686
44,2008,-0.710216031693709,3.083686109217012,0.21641009408176803,-0.08939851199032382,1.5407109235418956
45,2008,0.5354968190395878,0.9837538664855768,1.7363343783806624,0.9445524173494186,1.9309063185984536
46,2008,-0.8970729593037037,-0.6718642842153031,0.11653483233511229,-0.12949892983972539,-0.4339142575018999
47,2008,-0.5856447466203799,-1.3170431152372934,0.2394724383689999,-0.07965093583008594,-0.008246553803836093
48,2008,-0.6167875678887124,-1.2232065250554032,-0.17487528059712779,-0.22687847630015714,-0.4812106690239068
49,2008,-0.4299306402787176,-0.20844333077604707,-0.1660153063368845,-0.2243485891403673,0.27553191532820615
50,2008,-0.18078807013205797,-1.2093501209730377,-0.19441017743316436,-0.23236103338663866,-0.09101527396734838
51,2008,-0.18078807013205797,-0.36369052877376923,-0.17899815516272036,-0.2280465149263497,0.13364268076218502
52,2008,0.25521142762459564,-1.0243660854649714,-0.014234496557044713,-0.17681286558473858,-0.2683768171748749
53,2008,-0.4922162828153825,-0.5837802102471932,-0.43360974454434065,-0.2888426426314259,-0.5048588747849102
54,2008,-0.6790732104253765,-1.1454767871262794,-0.5043570126229252,-0.301774336887419,-1.4034906937030447
55,2008,0.1617829638195983,-0.9076714700015742,0.07011877453339824,-0.14696663718829317,1.7417206725104253
56,2008,-0.3987878190103851,-1.6547291388217396,-0.5044895386262875,-0.3017969443811125,0.48836576717723806
57,2008,-0.6790732104253765,0.4317538550898484,-0.3696682976738844,-0.2756728483838736,-0.28020092005537683
58,2008,-0.523359104083715,0.20216518067705072,-0.3975170864442531,-0.2815817444016265,-0.7295168295144441
